query_id,warehouse_name,user_name,role_name,start_time,end_time,total_elapsed_ms,bytes_scanned,rows_produced,query_text
Q09-025,WH_INGEST,diego,SECURITY,2024-01-10T15:12:00,2024-01-10T15:12:02.988000,2988,5134966,3999,select * from inventory where updated_at >= '2024-01-10'
Q09-026,WH_CORE,frank,ANALYST,2024-01-10T20:42:00,2024-01-10T20:42:00.721000,721,4717954,1156,select * from inventory where updated_at >= '2024-01-10'
Q09-027,WH_ANALYTICS,frank,DATA_ENGINEER,2024-01-10T21:23:00,2024-01-10T21:23:00.676000,676,1275001,162,select * from inventory where updated_at >= '2024-01-10'
Q09-028,WH_CORE,ellen,FINOPS,2024-01-10T13:49:00,2024-01-10T13:49:01.792000,1792,624990,4528,"select region, sum(revenue) from revenue group by 1"
Q09-029,WH_FINOPS,diego,FINOPS,2024-01-10T22:19:00,2024-01-10T22:19:01.267000,1267,6147418,3225,select * from sessions where user_id = 'diego' limit 100
Q09-030,WH_FINOPS,chloe,TEMP_ROLE,2024-01-10T04:34:00,2024-01-10T04:34:03.856000,3856,8417451,4191,select count(*) from sales where order_date >= '2024-01-10'
Q09-031,WH_SCIENCE,ellen,DATA_ENGINEER,2024-01-10T00:21:00,2024-01-10T00:21:02.006000,2006,2792393,4221,select * from sessions where user_id = 'ellen' limit 100
Q09-032,WH_SCIENCE,ben,ANALYST,2024-01-10T19:19:00,2024-01-10T19:19:01.247000,1247,8121841,2949,select count(*) from sales where order_date >= '2024-01-10'
Q09-033,WH_ANALYTICS,ben,SECURITY,2024-01-10T02:08:00,2024-01-10T02:08:02.215000,2215,6208093,1927,select count(*) from sales where order_date >= '2024-01-10'
Q09-034,WH_ANALYTICS,chloe,FINOPS,2024-01-10T13:14:00,2024-01-10T13:14:03.897000,3897,7637651,390,select count(*) from sales where order_date >= '2024-01-10'
Q09-035,WH_INGEST,frank,SYSADMIN,2024-01-10T17:47:00,2024-01-10T17:47:02.290000,2290,4427710,4750,select * from inventory where updated_at >= '2024-01-10'
Q09-036,WH_FINOPS,diego,ANALYST,2024-01-10T22:18:00,2024-01-10T22:18:03.150000,3150,6138662,4824,select count(*) from sales where order_date >= '2024-01-10'
Q09-037,WH_FINOPS,diego,DATA_ENGINEER,2024-01-10T07:36:00,2024-01-10T07:36:04.280000,4280,6818902,2900,"select region, sum(revenue) from revenue group by 1"
Q09-038,WH_SCIENCE,ellen,SECURITY,2024-01-10T00:13:00,2024-01-10T00:13:04.161000,4161,2341501,3613,select * from sessions where user_id = 'ellen' limit 100
Q09-039,WH_ANALYTICS,ellen,SYSADMIN,2024-01-10T21:57:00,2024-01-10T21:57:02.350000,2350,3558668,1240,select * from sessions where user_id = 'ellen' limit 100
Q09-040,WH_ANALYTICS,ellen,DATA_ENGINEER,2024-01-10T04:02:00,2024-01-10T04:02:01.936000,1936,6966063,2715,select count(*) from sales where order_date >= '2024-01-10'
Q09-041,WH_SCIENCE,diego,TEMP_ROLE,2024-01-10T16:21:00,2024-01-10T16:21:01.776000,1776,2715263,3376,select count(*) from sales where order_date >= '2024-01-10'
Q09-042,WH_ANALYTICS,ben,SYSADMIN,2024-01-10T19:34:00,2024-01-10T19:34:01.369000,1369,2270294,4209,select count(*) from sales where order_date >= '2024-01-10'
Q09-043,WH_FINOPS,ava,ANALYST,2024-01-10T05:40:00,2024-01-10T05:40:02.165000,2165,3030528,4242,create temporary table stage_9 as select * from raw_events
Q09-044,WH_FINOPS,frank,FINOPS,2024-01-10T00:38:00,2024-01-10T00:38:02.372000,2372,1448621,1784,create temporary table stage_9 as select * from raw_events
Q09-045,WH_FINOPS,diego,SECURITY,2024-01-10T05:49:00,2024-01-10T05:49:01.847000,1847,6901524,4932,select * from sessions where user_id = 'diego' limit 100
Q09-046,WH_FINOPS,ellen,ANALYST,2024-01-10T22:30:00,2024-01-10T22:30:04.234000,4234,4447920,1383,"select region, sum(revenue) from revenue group by 1"
Q09-047,WH_SCIENCE,ellen,FINOPS,2024-01-10T02:20:00,2024-01-10T02:20:01.932000,1932,6355333,3167,select * from sessions where user_id = 'ellen' limit 100
Q09-048,WH_CORE,ben,SYSADMIN,2024-01-10T17:50:00,2024-01-10T17:50:04.181000,4181,7052991,1235,select * from inventory where updated_at >= '2024-01-10'
Q09-049,WH_CORE,diego,ANALYST,2024-01-10T20:59:00,2024-01-10T20:59:00.369000,369,8925915,4133,select count(*) from sales where order_date >= '2024-01-10'
Q09-050,WH_CORE,frank,SECURITY,2024-01-10T04:26:00,2024-01-10T04:26:04.467000,4467,30136,3544,select * from inventory where updated_at >= '2024-01-10'
Q09-051,WH_SCIENCE,ava,DATA_ENGINEER,2024-01-10T23:48:00,2024-01-10T23:48:04.390000,4390,7206691,1889,create temporary table stage_9 as select * from raw_events
Q09-052,WH_SCIENCE,ellen,DATA_ENGINEER,2024-01-10T23:46:00,2024-01-10T23:46:00.850000,850,7148527,1106,"select region, sum(revenue) from revenue group by 1"
Q09-053,WH_SCIENCE,ava,ANALYST,2024-01-10T09:40:00,2024-01-10T09:40:03.397000,3397,4335249,1558,select count(*) from sales where order_date >= '2024-01-10'
Q09-054,WH_CORE,ellen,FINOPS,2024-01-10T04:01:00,2024-01-10T04:01:04.307000,4307,130696,3082,select * from sessions where user_id = 'ellen' limit 100
Q09-055,WH_INGEST,chloe,SECURITY,2024-01-10T03:38:00,2024-01-10T03:38:01.317000,1317,7158295,4805,"select region, sum(revenue) from revenue group by 1"
Q09-056,WH_INGEST,diego,FINOPS,2024-01-10T19:16:00,2024-01-10T19:16:03.045000,3045,4633138,3265,select * from sessions where user_id = 'diego' limit 100
Q09-057,WH_SCIENCE,ellen,FINOPS,2024-01-10T16:28:00,2024-01-10T16:28:01.514000,1514,6221142,4590,select * from inventory where updated_at >= '2024-01-10'
Q09-058,WH_SCIENCE,chloe,DATA_ENGINEER,2024-01-10T19:43:00,2024-01-10T19:43:02.870000,2870,6689508,1141,select count(*) from sales where order_date >= '2024-01-10'
Q09-059,WH_ANALYTICS,frank,SECURITY,2024-01-10T05:31:00,2024-01-10T05:31:00.871000,871,3608010,4174,create temporary table stage_9 as select * from raw_events
Q10-000,WH_INGEST,ellen,FINOPS,2024-01-11T23:47:00,2024-01-11T23:47:00.476000,476,2706736,3197,select count(*) from sales where order_date >= '2024-01-11'
Q10-001,WH_CORE,diego,ANALYST,2024-01-11T20:29:00,2024-01-11T20:29:03.616000,3616,1488755,534,"select region, sum(revenue) from revenue group by 1"
Q10-002,WH_ANALYTICS,ava,DATA_ENGINEER,2024-01-11T20:47:00,2024-01-11T20:47:00.359000,359,6457920,3292,select * from inventory where updated_at >= '2024-01-11'
Q10-003,WH_FINOPS,frank,DATA_ENGINEER,2024-01-11T20:23:00,2024-01-11T20:23:00.520000,520,2950561,4059,create temporary table stage_10 as select * from raw_events
Q10-004,WH_CORE,frank,ANALYST,2024-01-11T17:41:00,2024-01-11T17:41:02.392000,2392,3277304,285,select * from inventory where updated_at >= '2024-01-11'
Q10-005,WH_FINOPS,frank,FINOPS,2024-01-11T07:54:00,2024-01-11T07:54:01.438000,1438,615005,2956,select * from sessions where user_id = 'frank' limit 100
Q10-006,WH_CORE,ava,ANALYST,2024-01-11T09:25:00,2024-01-11T09:25:03.322000,3322,5934499,3247,create temporary table stage_10 as select * from raw_events
Q10-007,WH_FINOPS,ellen,ANALYST,2024-01-11T00:31:00,2024-01-11T00:31:00.612000,612,1522732,4512,"select region, sum(revenue) from revenue group by 1"
Q10-008,WH_FINOPS,chloe,FINOPS,2024-01-11T11:51:00,2024-01-11T11:51:02.315000,2315,3806608,4977,select * from sessions where user_id = 'chloe' limit 100
Q10-009,WH_SCIENCE,ellen,SECURITY,2024-01-11T00:09:00,2024-01-11T00:09:02.188000,2188,2946596,3345,select * from inventory where updated_at >= '2024-01-11'
Q10-010,WH_CORE,ava,FINOPS,2024-01-11T17:10:00,2024-01-11T17:10:02.460000,2460,5713681,968,select * from inventory where updated_at >= '2024-01-11'
Q10-011,WH_INGEST,ellen,FINOPS,2024-01-11T08:32:00,2024-01-11T08:32:03.677000,3677,6336357,4623,create temporary table stage_10 as select * from raw_events
Q10-012,WH_ANALYTICS,diego,DATA_ENGINEER,2024-01-11T23:15:00,2024-01-11T23:15:03.824000,3824,468868,3958,select count(*) from sales where order_date >= '2024-01-11'
Q10-013,WH_INGEST,diego,SYSADMIN,2024-01-11T21:37:00,2024-01-11T21:37:01.855000,1855,3867587,2596,create temporary table stage_10 as select * from raw_events
Q10-014,WH_INGEST,ellen,FINOPS,2024-01-11T00:19:00,2024-01-11T00:19:02.207000,2207,4175071,2363,select count(*) from sales where order_date >= '2024-01-11'
Q10-015,WH_SCIENCE,frank,TEMP_ROLE,2024-01-11T11:40:00,2024-01-11T11:40:00.672000,672,3004493,3913,"select region, sum(revenue) from revenue group by 1"
Q10-016,WH_INGEST,ellen,ANALYST,2024-01-11T09:11:00,2024-01-11T09:11:01.547000,1547,3200481,4097,select * from sessions where user_id = 'ellen' limit 100
Q10-017,WH_ANALYTICS,ben,TEMP_ROLE,2024-01-11T09:03:00,2024-01-11T09:03:01.743000,1743,3855464,1671,select * from sessions where user_id = 'ben' limit 100
Q10-018,WH_FINOPS,ben,DATA_ENGINEER,2024-01-11T03:38:00,2024-01-11T03:38:01.032000,1032,1326802,4045,select * from inventory where updated_at >= '2024-01-11'
Q10-019,WH_CORE,ava,FINOPS,2024-01-11T16:27:00,2024-01-11T16:27:03.090000,3090,5301817,4043,select * from inventory where updated_at >= '2024-01-11'
Q10-020,WH_INGEST,ben,SECURITY,2024-01-11T17:26:00,2024-01-11T17:26:02.345000,2345,6685310,1829,select * from inventory where updated_at >= '2024-01-11'
Q10-021,WH_ANALYTICS,ellen,SYSADMIN,2024-01-11T14:26:00,2024-01-11T14:26:03.968000,3968,556310,4126,"select region, sum(revenue) from revenue group by 1"
Q10-022,WH_SCIENCE,ben,TEMP_ROLE,2024-01-11T15:36:00,2024-01-11T15:36:01.036000,1036,8704039,3778,"select region, sum(revenue) from revenue group by 1"
Q10-023,WH_CORE,frank,SYSADMIN,2024-01-11T07:11:00,2024-01-11T07:11:03.158000,3158,1700268,2675,"select region, sum(revenue) from revenue group by 1"
Q10-024,WH_FINOPS,ben,DATA_ENGINEER,2024-01-11T18:43:00,2024-01-11T18:43:02.203000,2203,3988534,2216,create temporary table stage_10 as select * from raw_events
Q10-025,WH_FINOPS,chloe,DATA_ENGINEER,2024-01-11T06:16:00,2024-01-11T06:16:04.135000,4135,7122581,1734,create temporary table stage_10 as select * from raw_events
Q10-026,WH_INGEST,diego,DATA_ENGINEER,2024-01-11T09:32:00,2024-01-11T09:32:03.742000,3742,3028040,4690,select * from sessions where user_id = 'diego' limit 100
Q10-027,WH_FINOPS,ben,TEMP_ROLE,2024-01-11T03:24:00,2024-01-11T03:24:02.261000,2261,3966154,4559,create temporary table stage_10 as select * from raw_events
Q10-028,WH_SCIENCE,ben,ANALYST,2024-01-11T05:06:00,2024-01-11T05:06:03.924000,3924,173448,1456,create temporary table stage_10 as select * from raw_events
Q10-029,WH_SCIENCE,frank,ANALYST,2024-01-11T17:38:00,2024-01-11T17:38:04.424000,4424,5307024,3996,"select region, sum(revenue) from revenue group by 1"
Q10-030,WH_INGEST,ellen,FINOPS,2024-01-11T01:37:00,2024-01-11T01:37:03.313000,3313,1670521,1348,select count(*) from sales where order_date >= '2024-01-11'
Q10-031,WH_ANALYTICS,diego,DATA_ENGINEER,2024-01-11T21:29:00,2024-01-11T21:29:00.838000,838,7557311,2751,"select region, sum(revenue) from revenue group by 1"
Q10-032,WH_INGEST,ellen,DATA_ENGINEER,2024-01-11T19:01:00,2024-01-11T19:01:02.161000,2161,5783715,172,create temporary table stage_10 as select * from raw_events
Q10-033,WH_CORE,frank,DATA_ENGINEER,2024-01-11T20:40:00,2024-01-11T20:40:01.679000,1679,2938275,2341,"select region, sum(revenue) from revenue group by 1"
Q10-034,WH_INGEST,ellen,TEMP_ROLE,2024-01-11T16:38:00,2024-01-11T16:38:03.711000,3711,1325459,3131,select * from inventory where updated_at >= '2024-01-11'
Q10-035,WH_INGEST,frank,SECURITY,2024-01-11T04:56:00,2024-01-11T04:56:01.422000,1422,5670436,3465,select * from inventory where updated_at >= '2024-01-11'
Q10-036,WH_FINOPS,ava,SECURITY,2024-01-11T02:42:00,2024-01-11T02:42:01.377000,1377,5775079,1879,"select region, sum(revenue) from revenue group by 1"
Q10-037,WH_INGEST,chloe,TEMP_ROLE,2024-01-11T09:07:00,2024-01-11T09:07:03.289000,3289,4560787,3654,"select region, sum(revenue) from revenue group by 1"
Q10-038,WH_FINOPS,diego,FINOPS,2024-01-11T14:07:00,2024-01-11T14:07:01.420000,1420,3095098,199,select * from sessions where user_id = 'diego' limit 100
Q10-039,WH_ANALYTICS,chloe,TEMP_ROLE,2024-01-11T02:43:00,2024-01-11T02:43:01.775000,1775,2810292,3262,select count(*) from sales where order_date >= '2024-01-11'
Q10-040,WH_CORE,diego,SYSADMIN,2024-01-11T18:43:00,2024-01-11T18:43:00.490000,490,452329,3262,select * from inventory where updated_at >= '2024-01-11'
Q10-041,WH_CORE,chloe,SYSADMIN,2024-01-11T21:05:00,2024-01-11T21:05:01.322000,1322,1424508,3203,"select region, sum(revenue) from revenue group by 1"
Q10-042,WH_ANALYTICS,frank,ANALYST,2024-01-11T09:41:00,2024-01-11T09:41:03.680000,3680,2130836,1085,select * from inventory where updated_at >= '2024-01-11'
Q10-043,WH_ANALYTICS,ava,SYSADMIN,2024-01-11T22:38:00,2024-01-11T22:38:02.973000,2973,5465972,3910,create temporary table stage_10 as select * from raw_events
Q10-044,WH_FINOPS,ellen,DATA_ENGINEER,2024-01-11T15:11:00,2024-01-11T15:11:01.156000,1156,2980181,4850,select * from inventory where updated_at >= '2024-01-11'
Q10-045,WH_SCIENCE,frank,TEMP_ROLE,2024-01-11T21:42:00,2024-01-11T21:42:03.613000,3613,8792198,4382,"select region, sum(revenue) from revenue group by 1"
Q10-046,WH_INGEST,ellen,SECURITY,2024-01-11T07:45:00,2024-01-11T07:45:00.783000,783,7423185,2532,"select region, sum(revenue) from revenue group by 1"
Q10-047,WH_SCIENCE,ben,DATA_ENGINEER,2024-01-11T10:21:00,2024-01-11T10:21:00.136000,136,11549,4297,select * from sessions where user_id = 'ben' limit 100
Q10-048,WH_INGEST,diego,DATA_ENGINEER,2024-01-11T18:15:00,2024-01-11T18:15:00.118000,118,8263243,3918,"select region, sum(revenue) from revenue group by 1"
Q10-049,WH_CORE,chloe,SECURITY,2024-01-11T20:22:00,2024-01-11T20:22:01.944000,1944,131097,4500,"select region, sum(revenue) from revenue group by 1"
Q10-050,WH_ANALYTICS,ellen,SECURITY,2024-01-11T14:55:00,2024-01-11T14:55:03.283000,3283,4202561,1347,create temporary table stage_10 as select * from raw_events
Q10-051,WH_SCIENCE,chloe,ANALYST,2024-01-11T02:42:00,2024-01-11T02:42:03.508000,3508,4029180,4242,select * from inventory where updated_at >= '2024-01-11'
Q10-052,WH_INGEST,frank,DATA_ENGINEER,2024-01-11T18:09:00,2024-01-11T18:09:02.252000,2252,6937377,1550,select count(*) from sales where order_date >= '2024-01-11'
Q10-053,WH_ANALYTICS,chloe,ANALYST,2024-01-11T03:46:00,2024-01-11T03:46:03.780000,3780,7606173,2239,select * from inventory where updated_at >= '2024-01-11'
Q10-054,WH_SCIENCE,chloe,ANALYST,2024-01-11T00:39:00,2024-01-11T00:39:01.296000,1296,842687,4392,select count(*) from sales where order_date >= '2024-01-11'
Q10-055,WH_ANALYTICS,chloe,SYSADMIN,2024-01-11T09:11:00,2024-01-11T09:11:01.074000,1074,7365410,77,select * from sessions where user_id = 'chloe' limit 100
Q10-056,WH_CORE,ava,ANALYST,2024-01-11T16:50:00,2024-01-11T16:50:01.829000,1829,5746345,3452,"select region, sum(revenue) from revenue group by 1"
Q10-057,WH_SCIENCE,diego,DATA_ENGINEER,2024-01-11T23:47:00,2024-01-11T23:47:00.309000,309,5550652,667,select * from sessions where user_id = 'diego' limit 100
Q10-058,WH_CORE,diego,DATA_ENGINEER,2024-01-11T02:26:00,2024-01-11T02:26:04.499000,4499,7897754,1497,select * from sessions where user_id = 'diego' limit 100
Q10-059,WH_INGEST,ava,SECURITY,2024-01-11T04:09:00,2024-01-11T04:09:02.089000,2089,6465837,3638,select * from sessions where user_id = 'ava' limit 100
Q11-000,WH_CORE,diego,ANALYST,2024-01-12T03:12:00,2024-01-12T03:12:04.319000,4319,3507162,3883,create temporary table stage_11 as select * from raw_events
Q11-001,WH_INGEST,ben,DATA_ENGINEER,2024-01-12T21:28:00,2024-01-12T21:28:00.395000,395,8749692,1010,"select region, sum(revenue) from revenue group by 1"
Q11-002,WH_SCIENCE,chloe,TEMP_ROLE,2024-01-12T06:46:00,2024-01-12T06:46:03.002000,3002,883883,1794,select count(*) from sales where order_date >= '2024-01-12'
Q11-003,WH_ANALYTICS,diego,TEMP_ROLE,2024-01-12T11:04:00,2024-01-12T11:04:00.173000,173,2817840,2271,select * from inventory where updated_at >= '2024-01-12'
Q11-004,WH_CORE,ben,SECURITY,2024-01-12T00:18:00,2024-01-12T00:18:00.394000,394,7983718,4894,select * from sessions where user_id = 'ben' limit 100
Q11-005,WH_INGEST,ben,SYSADMIN,2024-01-12T05:22:00,2024-01-12T05:22:04.145000,4145,1543463,2782,select count(*) from sales where order_date >= '2024-01-12'
Q11-006,WH_CORE,frank,DATA_ENGINEER,2024-01-12T05:15:00,2024-01-12T05:15:04.443000,4443,1811733,1040,create temporary table stage_11 as select * from raw_events
Q11-007,WH_ANALYTICS,ellen,DATA_ENGINEER,2024-01-12T22:00:00,2024-01-12T22:00:02.895000,2895,7370481,1590,select count(*) from sales where order_date >= '2024-01-12'
Q11-008,WH_SCIENCE,frank,DATA_ENGINEER,2024-01-12T04:35:00,2024-01-12T04:35:02.103000,2103,672507,3985,create temporary table stage_11 as select * from raw_events
Q11-009,WH_FINOPS,ellen,DATA_ENGINEER,2024-01-12T23:47:00,2024-01-12T23:47:04.064000,4064,3193910,4652,select * from sessions where user_id = 'ellen' limit 100
Q11-010,WH_FINOPS,chloe,DATA_ENGINEER,2024-01-12T15:59:00,2024-01-12T15:59:02.305000,2305,2700116,574,select * from inventory where updated_at >= '2024-01-12'
Q11-011,WH_ANALYTICS,chloe,SECURITY,2024-01-12T08:59:00,2024-01-12T08:59:04.486000,4486,6169129,3729,select count(*) from sales where order_date >= '2024-01-12'
Q11-012,WH_FINOPS,frank,SECURITY,2024-01-12T06:19:00,2024-01-12T06:19:00.203000,203,6118168,1966,"select region, sum(revenue) from revenue group by 1"
Q11-013,WH_CORE,ellen,TEMP_ROLE,2024-01-12T13:13:00,2024-01-12T13:13:01.605000,1605,8802431,4085,select * from inventory where updated_at >= '2024-01-12'
Q11-014,WH_ANALYTICS,chloe,FINOPS,2024-01-12T11:00:00,2024-01-12T11:00:03.407000,3407,5412667,914,select count(*) from sales where order_date >= '2024-01-12'
Q11-015,WH_FINOPS,ava,TEMP_ROLE,2024-01-12T01:29:00,2024-01-12T01:29:01.113000,1113,3007061,266,select * from sessions where user_id = 'ava' limit 100
Q11-016,WH_CORE,ben,SECURITY,2024-01-12T03:22:00,2024-01-12T03:22:00.310000,310,6529606,4023,select * from inventory where updated_at >= '2024-01-12'
Q11-017,WH_FINOPS,ellen,TEMP_ROLE,2024-01-12T08:44:00,2024-01-12T08:44:00.452000,452,6156400,1818,select * from inventory where updated_at >= '2024-01-12'
Q11-018,WH_CORE,ben,SYSADMIN,2024-01-12T22:22:00,2024-01-12T22:22:04.075000,4075,1351452,3844,select count(*) from sales where order_date >= '2024-01-12'
Q11-019,WH_INGEST,frank,FINOPS,2024-01-12T14:11:00,2024-01-12T14:11:03.073000,3073,988112,2187,select * from inventory where updated_at >= '2024-01-12'
Q11-020,WH_CORE,ava,TEMP_ROLE,2024-01-12T10:22:00,2024-01-12T10:22:00.688000,688,3632201,4265,select count(*) from sales where order_date >= '2024-01-12'
Q11-021,WH_CORE,ben,TEMP_ROLE,2024-01-12T18:08:00,2024-01-12T18:08:03.206000,3206,3188618,1592,select * from inventory where updated_at >= '2024-01-12'
Q11-022,WH_ANALYTICS,frank,FINOPS,2024-01-12T06:06:00,2024-01-12T06:06:03.451000,3451,1780234,4733,"select region, sum(revenue) from revenue group by 1"
Q11-023,WH_SCIENCE,frank,TEMP_ROLE,2024-01-12T14:34:00,2024-01-12T14:34:00.902000,902,2808595,1487,select * from inventory where updated_at >= '2024-01-12'
Q11-024,WH_SCIENCE,chloe,FINOPS,2024-01-12T22:26:00,2024-01-12T22:26:01.345000,1345,8967363,4924,create temporary table stage_11 as select * from raw_events
Q11-025,WH_INGEST,ellen,DATA_ENGINEER,2024-01-12T11:04:00,2024-01-12T11:04:03.095000,3095,6927972,3537,"select region, sum(revenue) from revenue group by 1"
Q11-026,WH_FINOPS,ellen,ANALYST,2024-01-12T18:37:00,2024-01-12T18:37:01.802000,1802,6302514,4517,"select region, sum(revenue) from revenue group by 1"
Q11-027,WH_INGEST,diego,SECURITY,2024-01-12T13:33:00,2024-01-12T13:33:00.051000,51,591546,2340,select * from inventory where updated_at >= '2024-01-12'
Q11-028,WH_CORE,ben,FINOPS,2024-01-12T10:18:00,2024-01-12T10:18:00.103000,103,5048767,1827,select * from sessions where user_id = 'ben' limit 100
Q11-029,WH_INGEST,frank,SYSADMIN,2024-01-12T09:25:00,2024-01-12T09:25:04.238000,4238,2605683,782,select count(*) from sales where order_date >= '2024-01-12'
Q11-030,WH_SCIENCE,ben,DATA_ENGINEER,2024-01-12T04:43:00,2024-01-12T04:43:02.220000,2220,6168628,4779,select * from sessions where user_id = 'ben' limit 100
Q11-031,WH_ANALYTICS,chloe,DATA_ENGINEER,2024-01-12T03:08:00,2024-01-12T03:08:03.325000,3325,3657992,642,"select region, sum(revenue) from revenue group by 1"
